href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,posititon
/bbs/Gossiping/M.1631494669.A.E30.html,LoveMakeLove, 覺青還想出國打卡打高端出不去了沖繩還等著我們來拯救！！,AZ, 36.227.189.237 09/13 09:01 ,4,1,,,
/bbs/Gossiping/M.1631454030.A.67E.html,m13211, 不相信BNT相信高端的智商......,AZ,    42.73.3.155 09/12 21:55 ,58,1,,,
/bbs/Gossiping/M.1631454030.A.67E.html,lastphil, 討論這些低級疫苗 都不是高端的對手,AZ,  114.34.135.86 09/12 21:56 ,62,1,,,
/bbs/Gossiping/M.1631454030.A.67E.html,gordan123, Bnt 跟Az 都可以打，病毒不斷超車中國不要再放毒好嗎,AZ,101.137.185.201 09/12 21:58 ,66,1,,,
/bbs/Gossiping/M.1631454030.A.67E.html,awaken, 還好還好，我們有什麼洨都餵吱的高端,AZ,    42.73.0.129 09/12 22:20 ,111,1,,,
/bbs/Gossiping/M.1631452670.A.E07.html,dabalax, 打AZ風險很高!AZ非常的毒辣!致死率最高的,AZ, 36.227.239.230 09/12 21:49 ,60,1,,,
/bbs/Gossiping/M.1631452225.A.6F8.html,asdfqwer63, 我目前只有高端和az可選，爛政府,AZ,   1.171.10.158 09/12 21:24 ,70,1,,,
/bbs/Gossiping/M.1631450595.A.68B.html,CLRIS, 垃圾高端不要出來給人笑,AZ,   114.44.8.142 09/12 21:20 ,59,1,,,
/bbs/Gossiping/M.1631450595.A.68B.html,WWIII, 活該不打高端 打什麼低端疫苗,AZ,111.241.101.131 09/12 22:47 ,75,1,,,
/bbs/Gossiping/M.1631421840.A.2D9.html,CNSaya, az不是神藥 但高端就是拉基,AZ,180.217.235.240 09/12 13:40 ,422,1,,,
/bbs/Gossiping/M.1631383574.A.DBA.html,sl811hst, 死酸民，是沒看人家強調AZ嗎，還敢亂推文,AZ,   119.77.143.2 09/12 02:30 ,18,1,,,
/bbs/Gossiping/M.1631383574.A.DBA.html,potionx, 很番欸 講個莫也不行 姬姬歪歪你愛看我就打AZ有200多萬登記 你自己算你這樣還要姬歪什麼？,AZ,111.243.147.252 09/12 02:42 ,34,1,,,
/bbs/Gossiping/M.1631377951.A.896.html,shirleyEchi, AZ食鹽水戰隊是有什麼好驕傲的,AZ,  180.176.81.75 09/12 00:36 ,2,1,,,
/bbs/Gossiping/M.1631357157.A.398.html,liuyc888, AZ是催命符,AZ,    36.227.99.8 09/12 18:27 ,51,1,,,
/bbs/Gossiping/M.1631349064.A.DDD.html,siriusx, 當初買BNT時 這版不是就開示先給學生一二劑 你當時有哭嗎？ 現在才當巨嬰會不會太晚？,AZ,218.173.210.168 09/11 17:13 ,48,1,,,
/bbs/Gossiping/M.1631338435.A.96D.html,ted01234567, 肥肥想在打一次az看看。嘻嘻,AZ,  114.25.94.171 09/11 13:41 ,16,1,,,
/bbs/Gossiping/M.1631329691.A.CF7.html,jerrylin, AZ也沒多差啊  能早點打到的就是好疫苗東挑西選還打不到的  可悲爸媽怎沒先篩選過精子居然把你生下來,AZ,36.233.124.205 09/11 12:11 ,41,1,,,
/bbs/Gossiping/M.1631329350.A.29A.html,wingstar, 打高端就沒事啦，覺青怎不打高端呢,AZ,  111.71.57.207 09/11 12:43 ,181,1,,,
/bbs/Gossiping/M.1631329350.A.29A.html,bananaduck, 覺青怎麼沒打高端,AZ,    1.168.41.50 09/11 16:36 ,267,1,,,
/bbs/Gossiping/M.1631325424.A.B35.html,panzerbug, AZ第一劑都打到23了，想打AZ的除了挑疫苗仔都打完了,AZ,    42.73.29.96 09/11 10:16 ,44,1,,,
/bbs/Gossiping/M.1631325424.A.B35.html,iceteeth, 打完AZ了 爽啦 挑疫苗仔 再挑啊,AZ,   42.72.247.28 09/11 10:18 ,48,1,,,
/bbs/Gossiping/M.1631325319.A.EC7.html,CHENXOX, 失智 要怎麼醫？  宗教信仰太深  怎麼醫？  同溫層太厚闖不出去  怎麼醫  ？？   笑死  千錯萬錯都是塌滴錯，不是自己失智  太相信政府所以失智單選，太相信政府現在應該也打豪高端免排隊吧笑屎  有夠唬洨的大概4醬八,AZ,  1.160.198.138 09/11 10:16 ,37,1,,,
/bbs/Gossiping/M.1631325319.A.EC7.html,CHENXOX, 嘻嘻  好險當初沒失智被帶風向  全選結果94早早先排到當初被黑爆的AZ，真滴感謝這樓那幾個當初帶風向黑AZ的 又見面了 嘻嘻,AZ,  1.160.198.138 09/11 10:40 ,52,1,,,
/bbs/Gossiping/M.1631323891.A.2EE.html,GamaloveVaca, 高端是連國際都懶得認證的廢物液體,AZ,223.141.112.200 09/11 09:35 ,10,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,herikocat, 再輔以洗科興超爛這種無關連的句子,AZ,  61.216.178.94 09/11 09:24 ,103,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,meto, 台灣鯛黑完AZ發現車來比較快 看到別人香，又在那氣怎麼要排到後面，繼續當鋼鐵莫粉不會嗎,AZ,   1.200.161.49 09/11 10:40 ,336,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,jombo, 智障，就繼續黑高端好了，自業自得，全家一起,AZ,   1.169.73.241 09/11 10:50 ,353,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,kakukangen, 當初不勾AZ根本智障活該啊,AZ, 27.242.101.141 09/11 10:57 ,362,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,dazzzlee, 莫德納明明沒多好 光產量拉不起來就是廢渣啦講一堆,AZ,  111.71.25.183 09/11 12:50 ,454,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,ggttoo, 那個時候會怕AZ啊有甚麼好說的XD一堆蟑螂幫疫苗不夠找理由XDDD,AZ,  45.35.222.243 09/11 15:15 ,488,1,,,
/bbs/Gossiping/M.1631322633.A.2B7.html,shinmin1226, AZ爛 政策更爛,AZ,123.192.165.180 09/11 17:39 ,502,1,,,
/bbs/Gossiping/M.1631321887.A.EC9.html,strongmary, 我只知道科興疫苗爛到有剩我只知道科興疫苗爛到有剩,AZ, 223.136.93.130 09/11 09:27 ,23,1,,,
/bbs/Gossiping/M.1631320280.A.D70.html,strongmary, 我只知道科興沒人要打，可憐哪沒有國家送中國疫苗，台灣外交真的好我只知道科興疫苗爛到有剩,AZ, 223.136.93.130 09/11 09:13 ,7,1,,,
/bbs/Gossiping/M.1631319770.A.A85.html,k47100014, 把高端這沒過國際認證的疫苗跟有過的擺在一起講，幹你娘有夠垃圾糙,AZ,   122.118.1.65 09/11 08:54 ,173,1,,,
/bbs/Gossiping/M.1631294128.A.162.html,abcdefg847, 智障預約制度，東跳西跳，還有預約AZ，結果23歲了這梯不給登記的,AZ, 114.46.132.113 09/11 02:16 ,55,1,,,
/bbs/Gossiping/M.1631291410.A.101.html,ultraccs, 以前就保護力比較少 後來發現被低估 有用自然就沒人會講話 就像高端 未知保護力 當然像垃圾,AZ,  175.180.79.83 09/11 00:43 ,61,1,,,
/bbs/Gossiping/M.1631247419.A.AAB.html,Edco, 笑死 你看不懂貼出來有什麼用 連資料都不會找就滾回家打手槍啦 可悲剛 剛搜了一下 連中文都可以看到資料 到底多弱智才會連這種資料到找不到 有夠可悲那麼愛舔沒有做三期的混打 只看抗體校價 怎麼不滾去舔高端啊 反正都沒做三期啊這種邏輯廢物的攻擊點太多 想想都覺得可憐,AZ, 101.137.251.82 09/10 21:17 ,20,1,,,
/bbs/Gossiping/M.1631242763.A.864.html,romber, 大學生怕屁，去約高端就夠了，別浪費疫苗,AZ,220.135.200.123 09/10 11:20 ,83,1,,,
/bbs/Gossiping/M.1631242763.A.864.html,final9711, 人家az bnt都確定打的到 一堆文盲推高,AZ,  223.136.16.53 09/10 11:24 ,94,1,,,
/bbs/Gossiping/M.1631239502.A.4C8.html,PeterU, 韭菜才打AZ 我等默德那 不用羨慕我,AZ, 118.163.145.42 09/10 10:09 ,22,1,,,
/bbs/Gossiping/M.1631229996.A.FBD.html,Kyo5566, 因為第三世界國家買不到莫德納這種高級貨,AZ,111.254.60.242 09/10 07:55 ,60,1,,,
/bbs/Gossiping/M.1631194380.A.916.html,panda503464, 因為人會比較 覺得更爛的出現當然選AZ,AZ,   61.58.175.23 09/09 22:00 ,28,1,,,
/bbs/Gossiping/M.1631194380.A.916.html,st264201, 罵az都是台毒覺青高端仔ㄅ 呵呵,AZ, 118.165.138.82 09/09 22:28 ,36,1,,,
/bbs/Gossiping/M.1631192755.A.290.html,meto, 之前不要上八卦黑AZ失智列車是對的,AZ,   1.200.97.200 09/09 21:12 ,37,1,,,
/bbs/Gossiping/M.1631192755.A.290.html,WeiMinChen, 黑bnt的覺青到時就別混打啊,AZ,    42.75.108.3 09/09 22:23 ,93,1,,,
/bbs/Gossiping/M.1631189181.A.71E.html,wawaking1, 公三小？第三世界明明打祖國科興,AZ,   42.76.120.64 09/09 20:08 ,2,1,,,
/bbs/Gossiping/M.1631082122.A.60C.html,osk2, 八卦神藥BNT才有效 其他都是垃圾疫苗,AZ,   114.33.36.72 09/08 14:22 ,2,1,,,
/bbs/Gossiping/M.1631082122.A.60C.html,john200, AZ啥垃圾? 我的身體只配打BNT,AZ,  59.120.86.187 09/08 14:58 ,62,1,,,
/bbs/Gossiping/M.1631082122.A.60C.html,qazwsx1225, 智障中國人真以為BNT他們做得喔 滅菌技術不要拿出來說笑 愛沾光,AZ,  27.53.114.219 09/08 15:28 ,68,1,,,
/bbs/Gossiping/M.1630989697.A.342.html,JackTheRippe, 世界知名的AZ回收桶,AZ, 114.47.127.125 09/07 12:54 ,28,1,,,
/bbs/Gossiping/M.1630989697.A.342.html,danniel21, 我們有高端了，不願意當日本的資源回收桶?,AZ,  49.217.130.36 09/07 13:00 ,48,1,,,
/bbs/Gossiping/M.1630973952.A.6E2.html,andy199113, 完了 AZ統戰疫苗 統一中國!,AZ, 118.167.161.97 09/07 08:30 ,99,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,DORAQMON, 又不是腦殘，選高端？？,AZ,    1.200.160.8 09/06 21:24 ,56,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,iamandre, 會發燒就帶表比較有效阿打高端那種爛貨你要喔,AZ,  61.223.25.145 09/06 21:28 ,70,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,spi0303, 操你媽 智障，不要選az浪費資源,AZ,153.188.206.246 09/06 22:21 ,201,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,joanne1452, 懶覺比雞腿 高端那是啥垃圾,AZ,  220.136.80.98 09/06 23:07 ,253,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,james575043, 低端人口才選高端,AZ,  42.75.106.140 09/06 23:40 ,285,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,Guoway, 當然選高端啊，國際疫苗交給我們這種背骨仔來打就好,AZ,  114.34.96.114 09/07 01:03 ,326,1,,,
/bbs/Gossiping/M.1630933818.A.0C0.html,BIOS, 沒帶腦袋上PTT嗎無腦就選高端,AZ,   58.114.1.203 09/07 03:01 ,350,1,,,
/bbs/Gossiping/M.1630932064.A.FEF.html,Leoreo, 拒打辱台AZ,AZ,  114.24.94.215 09/06 22:43 ,519,1,,,
/bbs/Gossiping/M.1630924187.A.CD1.html,misu2718, 一堆文盲，選項就沒高端，偏要酸,AZ,123.240.145.236 09/06 18:48 ,51,1,,,
/bbs/Gossiping/M.1630909072.A.6D5.html,jasonpig, 覺得AZ爛是因為被洗腦,AZ,190.197.100.208 09/06 14:22 ,60,1,,,
/bbs/Gossiping/M.1630909072.A.6D5.html,seashroom, 現在蟑螂風向帶7/19喔？有az了幹嘛再bnt優先？,AZ,  111.255.34.71 09/06 14:50 ,263,1,,,
/bbs/Gossiping/M.1630879308.A.415.html,comfortzone, 真怕的話不選高端就好了，意見這麼多北七嗎,AZ,  49.216.61.152 09/06 08:48 ,117,1,,,
/bbs/Gossiping/M.1630878912.A.26C.html,jin956, AZ全球130個國家施打 原來都是低端國家?,AZ,    39.13.1.107 09/06 06:31 ,11,1,,,
/bbs/Gossiping/M.1630878912.A.26C.html,hugo0015227, 你在嘴AZ特戰隊是低端嗎？連戰住帝寶都打AZ了,AZ,  1.162.113.219 09/06 07:12 ,20,1,,,
/bbs/Gossiping/M.1630874890.A.894.html,sincere77, 817蟑螂真的毫無良心，不就是政府買的疫苗不夠才要讓原po被迫去打AZ,AZ,  27.247.158.26 09/06 06:14 ,34,1,,,
/bbs/Gossiping/M.1630873173.A.FB4.html,l11111111, 高端是私人企業 綁架中華民國根本笑死,AZ,125.231.45.108 09/06 04:32 ,25,1,,,
/bbs/Gossiping/M.1630873173.A.FB4.html,hsshkisskiss, 笑死 前幾樓是全家打高端膩？還想影響別人，垃圾耶,AZ, 182.233.182.44 09/06 07:25 ,140,1,,,
/bbs/Gossiping/M.1630872297.A.C2F.html,CenaC, 有腦袋的都知道AZ有問題 你沒看衛福部統計死亡比率嗎 看過的都不會認為莫名奇妙,AZ,  49.216.167.16 09/06 04:35 ,44,1,,,
/bbs/Gossiping/M.1630872297.A.C2F.html,CenaC, 你還沒發覺為什麼別的國家送疫苗不是送BNT和莫德納嗎 你這種思維 比70歲還差,AZ,  49.216.167.16 09/06 04:36 ,46,1,,,
/bbs/Gossiping/M.1630872297.A.C2F.html,kllara, 不肯思考只會罵人的台灣鯛，被這場智力測驗達爾文淘汱掉很公平啊！說黑AZ是為了捧高端的問問自己，你有因為這樣就相信高端了嗎？,AZ,  59.115.168.58 09/06 07:57 ,99,1,,,
/bbs/Gossiping/M.1630870425.A.67C.html,yeh0416, BNT給學生就是在顧票,AZ,   223.137.4.30 09/06 08:02 ,58,1,,,
/bbs/Gossiping/M.1630857830.A.909.html,pandp, 這次BNT優先打學生真的是智障決定,AZ,1.175.123.97 09/06 00:42 ,118,1,,,
/bbs/Gossiping/M.1630857830.A.909.html,void06, 只有你疫苗孤兒？817就打高端 講一堆,AZ,125.231.133.45 09/06 01:33 ,269,1,,,
/bbs/Gossiping/M.1630852273.A.142.html,yoyoup, 疫苗買票+把垃圾高端消耗掉 德政,AZ,  1.165.188.198 09/05 22:47 ,57,1,,,
/bbs/Gossiping/M.1630852273.A.142.html,yoyoup, 真的啊 護航巨嬰快去死一死 還好打完AZ了,AZ,  1.165.188.198 09/05 23:42 ,352,1,,,
/bbs/Gossiping/M.1630849586.A.B60.html,samkiller200, 18-22憑什麼直接打bnt 現在az夠多了 怎不給18-22打? 除了綁未來的票源之外毫無合理性可言,AZ, 123.192.70.147 09/05 22:18 ,107,1,,,
/bbs/Gossiping/M.1630846864.A.97D.html,ssh713, 看看高端預約率 最挑疫苗的就是蟑螂們啦,AZ,123.192.220.209 09/05 21:09 ,34,1,,,
/bbs/Gossiping/M.1630845964.A.AE9.html,tsukirit, 719沒勾AZ的一大堆 超過半數啦啦，狗政府只是要營造疫苗夠，是你自己不要的假象,AZ,  39.12.216.228 09/05 20:57 ,20,1,,,
/bbs/Gossiping/M.1630845964.A.AE9.html,CHENXOX, 有些自以為天選之人 或失智被帶風向94活該鴨，還有人想帶風向排bnt被小朋友,AZ, 1.163.205.61 09/05 21:04 ,36,1,,,
/bbs/Gossiping/M.1630845009.A.9E9.html,guest8888, 高端不是塑膠,AZ, 123.204.250.37 09/05 20:35 ,24,1,,,
/bbs/Gossiping/M.1630845009.A.9E9.html,jinnij03879, 插隊BNT最可惡，政府到底怎麼排的,AZ,123.193.253.220 09/05 20:43 ,45,1,,,
/bbs/Gossiping/M.1630845009.A.9E9.html,pol87063, 要單壓莫德納 政府爛 你還被騙 腦袋清醒點好嗎,AZ,   27.242.35.93 09/05 22:18 ,171,1,,,
/bbs/Gossiping/M.1630845009.A.9E9.html,qwert3857, 活該  愛挑就去打高端  屁話一堆,AZ, 114.41.124.102 09/06 02:16 ,226,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,tsukirit, 沒那麼急吧 別當AZ賤民啦,AZ, 203.217.119.40 09/05 19:42 ,2,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,denhhy, 為何別人就打得到AZ，你就打不到>?腦袋是個很好的東西,AZ, 114.44.124.231 09/05 19:54 ,24,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,tsukirit, 垃圾CDC 不擋BNT 早進來了 廢物政府,AZ, 203.217.119.40 09/05 19:59 ,47,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,tsukirit, 復星有一億劑BNT 政府一劑都沒買 閉嘴好,AZ, 203.217.119.40 09/05 20:02 ,67,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,tsukirit, ? 現在沒打到AZ有啥損失嗎 打到的賤而已,AZ, 203.217.119.40 09/05 20:04 ,73,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,totomo168, 說719前單吊莫的沒得打活該，憑什麼勾bnt還是要被插隊沒得打,AZ, 61.220.222.234 09/05 20:11 ,93,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,afternight, 哈哈推文有打不到疫苗的怪打az 的賤笑死人了是打不到崩潰了嗎,AZ,     1.162.62.6 09/05 20:37 ,111,1,,,
/bbs/Gossiping/M.1630842033.A.5B0.html,CHENXOX, 天選之人都嗎打的到莫德納.bnt，啊象窩們這種普通人就只配打AZ.高端，至於失智被網軍騙改來改去的  靠信仰和浮水44看嘍  嘻嘻,AZ,   1.163.205.61 09/05 20:51 ,122,1,,,
/bbs/Gossiping/M.1630840297.A.AB8.html,tsukirit, 變心個雕 本來說不混打 後來又說給混打然後BNT開始亂跳年齡 變來變去的是誰,AZ,203.217.119.40 09/05 19:14 ,5,1,,,
/bbs/Gossiping/M.1630840297.A.AB8.html,tsukirit, 眼紅個雕 AZ賤民講話真大聲,AZ,203.217.119.40 09/05 19:16 ,12,1,,,
/bbs/Gossiping/M.1630840297.A.AB8.html,guitarmoon, 有這麼低能的政府 你各位不皮繃緊一點就是乖乖去打垃圾高端,AZ,101.10.44.6 09/05 20:18 ,60,1,,,
/bbs/Gossiping/M.1630840297.A.AB8.html,csghuuguh, 哇靠 AZ好歹是英國貨怎麼變成賤民打的,AZ,  1.164.185.150 09/05 21:43 ,70,1,,,
/bbs/Gossiping/M.1630837444.A.960.html,bignoob, 韭菜乖 去怪你當初慫恿你不要登記az的人,AZ,180.217.198.153 09/05 18:27 ,3,1,,,
/bbs/Gossiping/M.1630837356.A.CD2.html,CHENXOX, 疫苗一開始全世界都知道不夠  騙騙有壞人網軍以自身任務為重煽動信徒黑AZ吹bnt 要信眾單押mRNA，事後信徒排不到回頭排AZ 必須重排，又要煽動信徒怪疫苗買太少才會排不到 不夠不4一開始就天知地知的4，幹話都泥在講的 笑鼠，當時的網軍不該先跟信徒道歉好意思?,AZ,1.163.205.61 09/05 18:50 ,8,1,,,
/bbs/Gossiping/M.1630835524.A.895.html,ziso, 不挑的話打到AZ沒問題..但要總歸一個結論的確也是政府太爛 買的才到多少 幾乎都乞的擬開放默給人家選 結果貨才到多少? 現在怪人家見異思遷兩頭空 政府是沒啥立場的拉,AZ, 111.240.126.32 09/05 17:57 ,5,1,,,
/bbs/Gossiping/M.1630835524.A.895.html,kllara, 是嗎？一開始AZ來的時候，全不用排不用搶的時候你打了嗎？會靠北的就是會靠北，台灣鯛,AZ,  59.115.217.67 09/05 18:50 ,26,1,,,
/bbs/Gossiping/M.1630834212.A.4F6.html,CHENXOX, 之前帶風向騙人單勾的那些網軍  現在不用出來跟還沒打到AZ的信徒道歉嗎？,AZ,   1.163.205.61 09/05 17:56 ,32,1,,,
/bbs/Gossiping/M.1630831387.A.182.html,Osmium, 真的笑死人 當初有給你機會勾AZ阿 你自己不勾怪我囉 現在想打當然是排到最後面阿但依這種人的智商最適合的疫苗是高端啦,AZ, 111.246.93.223 09/05 17:25 ,75,1,,,
/bbs/Gossiping/M.1630831387.A.182.html,SPAEK, 我自己會全勾 目標很明確 不要高端就好但那是因為我是七年級的 根本韭菜臉其實挺搞笑的 也就AZ輪兩班 雖然我受惠啦,AZ,   1.162.178.94 09/05 21:03 ,195,1,,,
/bbs/Gossiping/M.1630831167.A.B45.html,CHENXOX, 堅持信仰 先黑AZ 跟一線醫護老弱婦孺慢性病搶莫德，然後再度跟隨信仰黑高端吹爆bnt，現在QQ排AZ隊伍末端 ，失智信,AZ,1.163.205.61 09/05 16:45 ,10,1,,,
/bbs/Gossiping/M.1630831167.A.B45.html,CHENXOX, 身為中?人打科興剛剛好  泥不4中?人,AZ,  1.163.205.61 09/05 16:52 ,20,1,,,
/bbs/Gossiping/M.1630831167.A.B45.html,antineutrino, 韭菜值得更好的高端 現在不用預約喔,AZ,   36.234.212.4 09/05 17:09 ,38,1,,,
/bbs/Gossiping/M.1630831167.A.B45.html,CHENXOX, 照之前失智信仰邏輯推論  現在大概4震幅強迫 信徒等bnt  不4它們要跟學生搶,AZ,   1.163.205.61 09/05 17:25 ,75,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,mirror487, 我他媽第一劑AZ都還沒輪到484太過分,AZ,  27.52.161.223 09/05 16:12 ,15,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,scum5566, 乞到az能開打第二劑  滿屌的,AZ,  111.252.88.21 09/05 16:16 ,62,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,hbk20491, 現在又反過來靠腰殺小不能打AZ,AZ, 122.117.114.27 09/05 16:17 ,74,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,hbk20491, 我們只打莫德那 我們是高級人種 不打AZ,AZ, 122.117.114.27 09/05 16:20 ,109,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,zbar411387, 叫菸皇直接喝十罐高端 千杯高端,AZ,   110.28.0.231 09/05 16:34 ,215,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,bradyhau106, 媽的 那時我就說抓最後一個打高端一堆老屁孩硬是不選AZ UCCU,AZ, 111.241.168.18 09/05 16:35 ,217,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,cheng332, 逞罰7/19之後才補登記AZ的刁民們,AZ, 114.46.165.127 09/05 16:44 ,261,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,max005, 從這篇就知道 讓18~22先打BNT真的能賺選票,AZ, 114.43.163.109 09/05 17:05 ,374,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,epinephelus, 一堆挑疫苗當初不選AZ的還敢哭夭喔刁民無極限 這篇看到一堆,AZ,  42.77.169.172 09/05 19:11 ,747,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,Dosakia, 照上面說的，就是智力測驗沒過才打不到AZ囉，智障政策配貪心的選擇才會沒得打啦！,AZ,    1.200.64.69 09/05 19:40 ,790,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,XseraphimX, 韭菜只能打高端,AZ,  101.12.22.143 09/05 20:11 ,825,1,,,
/bbs/Gossiping/M.1630829407.A.E12.html,kevin963, 蟑螂又變成AZ真香了 你們家的高端呢？,AZ,220.136.234.230 09/05 21:05 ,871,1,,,
/bbs/Gossiping/M.1630825868.A.07D.html,jiayuan, 媽的財團進BNT這爛貨是何居心 誓打高端,AZ,  114.32.29.213 09/05 17:01 ,128,1,,,
/bbs/Gossiping/M.1630813289.A.8EA.html,undream, 莫德納供貨那麼不穩 跟我說明年第三劑都夠了 只有北七才信,AZ,  150.117.3.201 09/05 12:19 ,37,1,,,
/bbs/Gossiping/M.1630809706.A.B03.html,LoveMakeLove, BNT和莫德納這高級貨都給1、2類和12—18歲打就沒了無限膨脹的2類真的恐怖。,AZ,36.226.184.5 09/05 10:43 ,1,1,,,
/bbs/Gossiping/M.1630809706.A.B03.html,JT0624, 高端是拿來分贓稅金的,AZ,   42.76.21.228 09/05 11:01 ,10,1,,,
/bbs/Gossiping/M.1630792472.A.8A4.html,pipitruck, 回送高端 禮尚往來 免得被酸民說乞,AZ, 123.192.181.29 09/05 10:05 ,74,1,,,
/bbs/Gossiping/M.1630779773.A.E8C.html,firemothra, AZ本來就是給第三世界打的便宜疫苗，而第三世界通常都是人口過剩的狀態，眼睛會血栓嗎？有人可以科普一下嗎,AZ,  114.40.58.121 09/05 05:35 ,110,1,,,
/bbs/Gossiping/M.1630779773.A.E8C.html,Nightu05, 選az智商堪慮 要不要說說政府做了什麼政府讓青壯年現在可以選擇什麼？！,AZ,  180.217.22.77 09/05 14:41 ,206,1,,,
/bbs/Gossiping/M.1630766119.A.7EA.html,wed1979, 817的最愛高端，AZ留給其他人，不過XX的817前三類人打AZ就是噁心...,AZ,  115.43.13.151 09/05 06:03 ,481,1,,,
/bbs/Gossiping/M.1630766119.A.7EA.html,evelyn0320, 在鬼島交通事故死亡的機率比az嚴重副作用的機率高啊，這麼怕死乾脆不要出門,AZ,223.140.249.222 09/05 09:59 ,516,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,tudou5566, 你想有高端來墊底 AZ似乎就沒有那麼差,AZ,   36.225.48.57 09/04 16:48 ,31,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,ilanese, AZ其實很便宜，是第三世界的好物。,AZ, 36.229.186.103 09/04 16:48 ,34,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,b2305911, 老外一直塞AZ來 是不是看我們高端沒有,AZ,     39.9.68.51 09/04 16:50 ,51,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,kenco, AZ是救助第三世界的好物,AZ, 125.230.97.100 09/04 17:00 ,103,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,voyhanxu, 「AZ回收箱」,AZ, 223.138.167.38 09/04 17:02 ,108,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,hw102050, 拿高端黑AZ真缺德,AZ,  123.194.0.111 09/04 17:25 ,155,1,,,
/bbs/Gossiping/M.1630745112.A.F14.html,lwt501cx, 高端就爛啊數據不完整，本來就黑的，還需要抹？,AZ,  222.157.98.88 09/04 17:26 ,156,1,,,
